Código;Grupo/Família (Abrev.);Nome do produto;Unidade;Preco_Unit;Cobre_kg;Aluminio_kg;PVC_kg;Skin_kg;Embalagem_kg;Peso_Total_kg
F244;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM LILÁS MAXFIO 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F030;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM BRANCO MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F029;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM AZUL MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F025;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM PRETO MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F026;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM VERMELHO MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F027;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM AMARELO MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F030B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F038;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM MARROM MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F276B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 10,0MM VERMELHO 450/750V MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F277B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 10,0MM PRETO 450/750V MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F278B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 10,0MM VERDE 450/750V MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F159B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM AZUL MAXFIO 450/750 NBR427 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F161B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM VERMELHO MAXFIO 450/750 NBR427 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F158B;CABO ELETRICO LINHA1 (MAXFIO);NAO UTILIZAR;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F044;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 16,0MM VERDE MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F044B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 16,0MM VERDE MAXFIO# METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F008;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM VERMELHO MAXFIO 450/750V NBR247 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F009;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM AMARELO MAXFIO 450/750V NBR247 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F010;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM VERDE MAXFIO 450/750V NBR247 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F012;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM BRANCO MAXFIO 450/750V NBR247 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F007B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F166B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM CINZA MAXFIO 450/750V NBR247 METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F197;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM MARROM MAXFIO 450/750V NBR247 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
1429;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM VERMELHO MAXFIO 450/750V NBR247 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F197B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM MARROM MAXFIO 450/750V NBR247 METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F008M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM VERMELHO MAXFIO 450/750V NBR247 50M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F255;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM LARANJA MAXFIO 450/750V NBR247 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
S009;CABO ELETRICO LINHA1 (MAXFIO);CABO SOLAR ATOX FLEX 1,0KV 2,5MM PRETO 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
S010;CABO ELETRICO LINHA1 (MAXFIO);CABO SOLAR ATOX FLEX 1,0KV 2,5MM VERMELHO 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
S011;CABO ELETRICO LINHA1 (MAXFIO);CABO SOLAR ATOX FLEX 1,0KV 2,5MM VERDE 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F261B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 2,5MM PRETO 450/750V MAXFIO METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F042B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 25,0MM PRETO MAXFIO# METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F046B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 25,0MM VERMELHO MAXFIO# METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F045B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 25,0MM AZUL MAXFIO# METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F051;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 25,0MM VERDE MAXFIO# 100M;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F051B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 25,0MM VERDE MAXFIO# METRO;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F174;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 35,0MM VERDE MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F174B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 35,0MM VERDE MAXFIO# METRO;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F013;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM PRETO MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F014;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM VERMELHO MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F015;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM AMARELO MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F016B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F017B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F018B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F235;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM CINZA MAXFIO RL;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F237;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM MARROM MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2112;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,00MM VERDE MAXFIO 450/750V NBR247 50M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F258;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM LILAS MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F270B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 4,0MM VERMELHO 450/750V MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F269B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 4,0MM PRETO 450/750V MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F271B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 4,0MM VERDE 450/750V MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F023;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM AZUL MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F019;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM PRETO MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F020;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM VERMELHO MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F021;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM AMARELO MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F022;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM VERDE MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F019B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F187;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM CINZA MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S005;CABO ELETRICO LINHA1 (MAXFIO);CABO SOLAR ATOX FLEX 1,8KV 6,0MM VERMELHO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S005B;CABO ELETRICO LINHA1 (MAXFIO);CABO SOLAR ATOX FLEX 1,8KV 6,0MM VERMELHO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S006B;CABO ELETRICO LINHA1 (MAXFIO);CABO SOLAR ATOX FLEX 1,8KV 6,0MM PRETO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2975;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 6,0MM VERMELHO 450/750V IMPERIUM METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2976;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 6,0MM VERDE 450/750V IMPERIUM METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2977;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 6,0MM AZUL 450/750V IMPERIUM METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40040;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 70,0MM PRETO MAXFIO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F072;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 95,0MM PRETO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL031;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X0,50MM BRANCO MAXFIO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL034;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X0,50MM VERMELHO MAXFIO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL035;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X0,50MM AZUL MAXFIO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL034B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X0,50MM VERMELHO MAXFIO METRO [BOBINA];M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL035B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X0,50MM AZUL MAXFIO METRO [BOBINA];M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL042B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X1,0MM VERMELHO/PRETO MAXFIO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP019;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 2X0,50MM PRETO MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP019B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 2X0,50MM PRETO MAXFIO# METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL022;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X1,0MM BRANCO MAXFIO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL027;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X1,0MM PRETO MAXFIO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL039;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X1,5MM MARROM MAXFIO 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
PL036B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO 2X1,5MM PRETO MAXFIO 300V NBR247 (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
PL039B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X1,5MM MARROM MAXFIO (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
PL043;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2x1,5MM VERMELHO/PRETO MAXFIO 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
PL043B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X1,5MM VERMELHO/PRETO MAXFIO (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
PL003B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO 2X4,0MM BRANCO MAXFIO 300V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL003;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO 2X4,0MM BRANCO MAXFIO 300V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL044;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO 2X4,0MM PRETO MAXFIO 300V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP001B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 2X1,5MM PRETO MAXFIO# METRO (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
PP001;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 2X1,5MM PRETO MAXFIO# 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
PP002B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 2X2,5MM PRETO MAXFIO# METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
PP002;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 2X2,5MM PRETO MAXFIO# 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
PP003B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 2X4,0MM PRETO MAXFIO# METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP003;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 2X4,0MM PRETO MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP006B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 2X6,0MM PRETO MAXFIO# METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP078B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE PP 3X16,0MM PRETO MAXFIO# METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP005B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 3X2,5MM PRETO MAXFIO# METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
PP005;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 3X2,5MM PRETO MAXFIO# 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
PP018;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 3X4,0MM PRETO MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP018B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 3X4,0MM PRETO MAXFIO# METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP046B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 5X1,5MM PRETO MAXFIO METRO;M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
PP046;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE PP 5X1,5MM PRETO 1KV MAXFIO 100M RL;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
PP039B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 4X4,0MM PRETO MAXFIO# METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP056B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 6X1,0MM PRETO MAXFIO METRO;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP057B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 6X1,5MM PRETO MAXFIO METRO;M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
PP077B;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 6X1,5MM BRANCO MAXFIO METRO;M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
1976;CABO ELETRICO LINHA1 (MAXFIO);CABO DE CONTROLE 7X1,0MM PRETO MAXFIO# METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F034B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F035;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM AZUL BIC MAXFIO 450/750V NBR427 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F035B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM AZUL BIC MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F036;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM BRANCO MAXFIO 450/750V NBR427 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F036B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,0MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F037;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 1,0MM MARROM MAXFIO* 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F006;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM BRANCO MAXFIO 450/750V NBR427 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F005;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM AZUL MAXFIO 450/750V NBR427 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F004;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM VERDE MAXFIO 450/750V NBR427 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F001;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM PRETO MAXFIO 450/750V NBR247 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F002;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM VERMELHO MAXFIO 450/750V NBR427 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F003;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM AMARELO MAXFIO 450/750V NBR427 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F006B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
F150;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 1,5MM CINZA MAXFIO# 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F150B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 1,5MM CINZA MAXFIO# METRO (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
F192;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM MARROM MAXFIO 450/750V NBR247 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F002M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM VERMELHO MAXFIO 450/750V NBR427 50M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F003M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM AMARELO MAXFIO 450/750V NBR427 50M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F254;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM ROSA MAXFIO 450/750V NBR427 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F257;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 1,5MM LARANJA MAXFIO 450/750V NBR247 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F265B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 1,5MM AZUL 450/750V MAXFIO METRO (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
F266B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 1,5MM VERDE 450/750V MAXFIO METRO (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
F268B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 1,5MM VERMELHO 450/750V MAXFIO METRO (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
F267B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 1,5MM AMARELO 450/750V MAXFIO METRO (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
F028;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM VERDE MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F027B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F025B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F026B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F028B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F029B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 10,0MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2973;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 10,0MM VERMELHO 450/750V IMPERIUM METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F041;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 16,0MM PRETO MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
